id,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,lead_actors,y
10,tt0105812,white men can't jump,white men can't jump,1992,23/10/1992,"comedy, drama, sport",115,usa,english,ron shelton,ron shelton,twentieth century fox,"wesley snipes, woody harrelson, rosie perez, tyra ferrell, cylk cozart, kadeem hardison, ernest harden jr., john marshall jones, marques johnson, david roberson, kevin benton, nigel miguel, duane martin, bill henderson, sonny craver",black and white basketball hustlers join forces to double their chances of winning money on the street courts and in a basketball tournament.,6.8,70571,,$ 76253806,$ 90753806,65,76,40,"wesley snipes, woody harrelson, rosie perez, tyra fer","rell, cylk cozart, kadeem hardison, ernest harden jr., john marshall jones, marques johnson, david roberson, kevin benton, nigel miguel, duane martin, bill henderson, sonny craver"
11,tt0105813,white sands,white sands,1992,24/04/1992,"action, crime, drama",101,usa,english,roger donaldson,daniel pyne,morgan creek entertainment,"willem dafoe, mary elizabeth mastrantonio, mickey rourke, samuel l. jackson, m. emmet walsh, james rebhorn, maura tierney, beth grant, alexander nicksay, fredrick lopez, miguel sandoval, john lafayette, ken thorley, jack kehler, royce d. applegate",a small southwestern town sheriff finds a body in the desert with a suitcase and five hundred thousand dollars. he impersonates the man and stumbles into an f.b.i. investigation.,6,6520,,$ 9011574,$ 9011574,,33,27,"willem dafoe, mary elizabeth mastrantonio, mickey r","ourke, samuel l. jackson, m. emmet walsh, james rebhorn, maura tierney, beth grant, alexander nicksay, fredrick lopez, miguel sandoval, john lafayette, ken thorley, jack kehler, royce d. applegate"
12,tt0105820,wild west,wild west,1992,14/05/1993,comedy,85,uk,english,david attwood,harwant bains,british screen productions,"naveen andrews, sarita choudhury, ronny jhutti, ravi kapoor, ameet chana, bhasker patel, lalita ahmed, shaun scott, neran persaud, nrinder dhudwar, parv bancil, paul bhattacharjee, dinesh shukia, lou hirsch, rolf saxon","a young pakistani, living in england thinks that he is a cowboy and dreams of leading his country music band to success in nashville. he meets a young woman who leaves her abusive husband ...",6.1,131,,$ 24079,$ 24079,,4,4,"naveen andrews, sarita choudhury, ronny jhutti,","ravi kapoor, ameet chana, bhasker patel, lalita ahmed, shaun scott, neran persaud, nrinder dhudwar, parv bancil, paul bhattacharjee, dinesh shukia, lou hirsch, rolf saxon"
13,tt0105824,wind,wind,1992,11/09/1992,"action, drama, sport",126,"usa, japan",english,carroll ballard,"jeff benjamin, roger vaughan",american zoetrope,"matthew modine, jennifer grey, cliff robertson, jack thompson, stellan skarsgård, rebecca miller, ned vaughn, peter montgomery, elmer ahlwardt, saylor creswell, james rebhorn, michael higgins, ron colbin, ken kensei, bill buell","will parker, played by matthew modine, loses the americas cup, the worlds biggest sailing prize, to the australians and decides to form his own syndicate to win it back.",6.5,2334,$ 29000000,$ 5519569,$ 5519569,57,38,9,"matthew modine, jennifer grey, cliff robertson, jac","k thompson, stellan skarsgård, rebecca miller, ned vaughn, peter montgomery, elmer ahlwardt, saylor creswell, james rebhorn, michael higgins, ron colbin, ken kensei, bill buell"
14,tt0105831,ngoh oi nau man choi,ngoh oi nau man choi,1992,01/02/1992,"comedy, drama, romance",97,hong kong,"cantonese, hakka","mabel cheung, alex law","mabel cheung, alex law",golden princess film production limited,"yun-fat chow, carol 'do do' cheng, teresa mo, carina lau, anthony chau-sang wong, fai-hung chan, lowell lo, sin hung tam, dennis chan, irene wan, paul fonoroff, bowie lam, fruit chan, kwok-kin ng, hang-sang poon",this is a screwball-comedy in hong kong style. chow yun fat plays the spoiled village hetman of a tiny village in hong kong. the plot revolves around his love interest who has run off to ...,6.4,114,,,,,1,1,"yun-fat chow, carol 'do do' cheng, teresa mo, carina","lau, anthony chau-sang wong, fai-hung chan, lowell lo, sin hung tam, dennis chan, irene wan, paul fonoroff, bowie lam, fruit chan, kwok-kin ng, hang-sang poon"
15,tt0105836,"a woman, her men, and her futon","a woman, her men, and her futon",1992,02/05/1992,drama,90,usa,english,michael sibay,michael sibay,interpersonal films inc.,"jennifer rubin, lance edwards, grant show, michael cerveris, robert lipton, delaune michel, richard gordon, jennifer zuniga, kathryn atwood, gary cusano, kirsten hall","helen, a divorced, attractive twenty-something los angeles office worker, has just broken up with her possessive boyfriend paul. living beyond her means, helen soon loses her car and her ...",4.7,186,,,,,6,9,"jennifer rubin, lance edwards, grant show, micha","el cerveris, robert lipton, delaune michel, richard gordon, jennifer zuniga, kathryn atwood, gary cusano, kirsten hall"
16,tt0105839,wong fei hung ii: nam yee tung chi keung,wong fei hung ii: nam yee tung chi keung,1992,16/04/1992,"action, adventure, biography",113,hong kong,"cantonese, english",hark tsui,"tin-suen chan, tan cheung",golden harvest company,"jet li, rosamund kwan, siu chung mok, david chiang, donnie yen, tielin zhang, xin xin xiong, paul fonoroff, shi-kwan yen, ka-kui ho, michael miller, dion lam, shu-kei chow, joseph chi, chuen chiang","in the sequel to the tsui hark classic, wong fei-hung faces the white lotus society, a fanatical cult seeking to drive the europeans out of china through violence, even attacking chinese ...",7.4,8528,,,$ 3924438,,44,29,"jet li, rosamund kwan, siu chung mok, david chian","g, donnie yen, tielin zhang, xin xin xiong, paul fonoroff, shi-kwan yen, ka-kui ho, michael miller, dion lam, shu-kei chow, joseph chi, chuen chiang"
17,tt0105847,wu yi tan zhang lei luo zhuan zhi san,wu yi tan zhang lei luo zhuan zhi san,1992,1992,"crime, drama",73,hong kong,cantonese,lawrence ah mon,,win's movie productions ltd.,"andy lau, chingmy yau, man cheung, paul chun, aaron kwok, wai-man tam",the final part to the lee rock trilogy. lee rock's rise to power with the corruption of the hong kong police is about to crumble beneath him. with the discovery of him being a father of a ...,6.6,181,,,,,1,,"andy lau, chingmy yau, man cheung, paul chun",", aaron kwok, wai-man tam"
18,tt0105851,xia dao gao fei,xia dao gao fei,1992,23/07/1992,"action, crime, drama",96,"hong kong, thailand","cantonese, mandarin, english",ringo lam,yin nam,golden princess film production limited,"yun-fat chow, simon yam, ann bridgewater, anthony chau-sang wong, bonnie fu, kin-sang lee, frankie chi-leung chan, yin nam, victor hon, hung chun, lai-wah wei, chun hung cheung, wing-cheung cheung, foo-keung kong, douglas kung",two disreputable friends get tied in with a group of criminals who turn out to be excessively violent and deceptive.,7.1,3791,,,,,36,46,"yun-fat chow, simon yam, ann bridgewater, antho","ny chau-sang wong, bonnie fu, kin-sang lee, frankie chi-leung chan, yin nam, victor hon, hung chun, lai-wah wei, chun hung cheung, wing-cheung cheung, foo-keung kong, douglas kung"
19,tt0105857,xin jiang shi xian sheng,xin jiang shi xian sheng,1992,08/08/1992,horror,88,hong kong,"cantonese, mandarin",ricky lau,,grand march movie production company ltd.,"ching-ying lam, ricky hui, siu-ho chin, billy lau, sandra kwan yue ng, hoi-yan tam, suki kwan, man wah tsui, wing-cho yip, kai-keung sze, wai-jan koo, hin ming lee, wai-kit tse, susan yam-yam shaw, mo-lin yu","master lam and his two disciples must battle a horde of chinese vampires in order to get the teeth dust needed to cure an ailing general. meanwhile, the general's wife is pregnant, and the ...",6.3,174,,,,,4,1,"ching-ying lam, ricky hui, siu-ho chin, billy lau",", sandra kwan yue ng, hoi-yan tam, suki kwan, man wah tsui, wing-cho yip, kai-keung sze, wai-jan koo, hin ming lee, wai-kit tse, susan yam-yam shaw, mo-lin yu"
20,tt0105859,san lung moon hak chan,san lung moon hak chan,1992,27/08/1992,"action, thriller",88,hong kong,cantonese,"raymond lee, siu-tung ching","tan cheung, xiaohe lü",film workshop,"maggie cheung, brigitte lin, tony ka fai leung, donnie yen, shun lau, shi-kwan yen, cheung-yan yuen, lawrence ng, xin xin xiong, elvis tsui, chi fai chan, ngai chung-wai, choi ho, cheng lit-king, wai shun wong","this big hit at the sundance film festival had audiences cheering. set during the ming dynasty, this acclaimed production tells the story of a power hungry eunuch who employs an evil sect ...",7.3,3484,,,,,26,21,"maggie cheung, brigitte lin, tony ka fai leung, don","nie yen, shun lau, shi-kwan yen, cheung-yan yuen, lawrence ng, xin xin xiong, elvis tsui, chi fai chan, ngai chung-wai, choi ho, cheng lit-king, wai shun wong"
21,tt0105864,ah fei yu ah kei,ah fei yu ah kei,1992,06/08/1992,"action, comedy, crime",91,hong kong,cantonese,blackie shou liang ko,"chi-sing cheung, joe ma",movie impact limited,"tony chiu-wai leung, jacky cheung, eric tsang, ken tong, anita yuen, chiu-hang au, chi fai chan, chi-shing chan, leung shun chan, dai-kim cheng, sam-bo cheung, ying-wah cheung, yuk-san cheung, joseph chi, glen chin","two losers who'll do anything to try and be successful in the triad world, but all they've accomplished is having a bad luck reputation.",6.8,226,,,,,3,,"tony chiu-wai leung, jacky cheung, eric tsang, ken","tong, anita yuen, chiu-hang au, chi fai chan, chi-shing chan, leung shun chan, dai-kim cheng, sam-bo cheung, ying-wah cheung, yuk-san cheung, joseph chi, glen chin"
22,tt0105866,yalgaar,yalgaar,1992,06/10/1992,"action, drama, thriller",192,india,hindi,feroz khan,"rajeev kaul, rajeev kaul",f.k. international,"feroz khan, sanjay dutt, kabir bedi, manisha koirala, nagma, mukesh khanna, vicky arora, vishwajeet pradhan, deepti naval, manjeet kular, maya alagh, neena gupta, mohan bhandari, sunil ranade, deep dhillon",childhood friends became enemies when one mahendra ashwini kumar grows up to be additional police commissioner and the other raj pratap singhal becomes a smuggler. mahendra have two sons ...,5.4,355,,,,,2,1,"feroz khan, sanjay dutt, kabir bedi, manisha koiral","a, nagma, mukesh khanna, vicky arora, vishwajeet pradhan, deepti naval, manjeet kular, maya alagh, neena gupta, mohan bhandari, sunil ranade, deep dhillon"
23,tt0105869,yao shou du shi,yao shou du shi,1992,20/11/1992,"action, horror, sci-fi",96,"hong kong, japan","cantonese, english",tai kit mak,"hideyuki kikuchi, roy szeto",edko films,"leon lai, jacky cheung, michelle reis, tatsuya nakadai, roy cheung, woo-ping yuen, carman lee, reiko hayama, lisa be, chi fai chan, siu cheung, shu-kei chow, chi-moon ho, wai keung hui, gong lam","taki is assigned to go after daishu, a businessman who is suspected by the police to be selling the drug ""happiness"", a drug from the rapter's world that causes people to ""evaporate"" if ...",5.6,761,hkd 10778465,,,,13,17,"leon lai, jacky cheung, michelle reis, tatsuya nakad","ai, roy cheung, woo-ping yuen, carman lee, reiko hayama, lisa be, chi fai chan, siu cheung, shu-kei chow, chi-moon ho, wai keung hui, gong lam"
24,tt0105871,year of the comet,year of the comet,1992,24/04/1992,"action, adventure, romance",91,usa,english,peter yates,william goldman,castle rock entertainment,"penelope ann miller, tim daly, louis jourdan, art malik, ian richardson, ian mcneice, tim bentinck, julia mccarthy, jacques mathou, arturo venegas, chapman roberts, nick brimble, andrew robertson, shane rimmer, nicholas ward jackson","what seemed to be a simple little trip becomes an international chase, when an extremely rare bottle of wine's discovered (bottled during the appearance of the great comet of 1811). ...",5.8,1402,,$ 2791515,$ 2791515,,24,14,"penelope ann miller, tim daly, louis jourdan, art","malik, ian richardson, ian mcneice, tim bentinck, julia mccarthy, jacques mathou, arturo venegas, chapman roberts, nick brimble, andrew robertson, shane rimmer, nicholas ward jackson"
25,tt0105885,zebrahead,zebrahead,1992,23/10/1992,"drama, romance",100,usa,english,anthony drazan,anthony drazan,ixtlan,"michael rapaport, kevin corrigan, lois bendler, dan ziskie, deshonn castle, n'bushe wright, marsha florence, shula van buren, ron johnson, ray sharkey, glenn dossin, martin priest, shirley benyas, jason willinger, jon seda","a white, hip-hop loving teen falls in love with a black girl.",6.3,1120,,$ 1557771,$ 1557771,,15,13,"michael rapaport, kevin corrigan, lois bendler, dan","ziskie, deshonn castle, n'bushe wright, marsha florence, shula van buren, ron johnson, ray sharkey, glenn dossin, martin priest, shirley benyas, jason willinger, jon seda"
26,tt0105888,and life goes on...,zendegi va digar hich,1992,21/10/1992,"adventure, drama",95,iran,persian,abbas kiarostami,abbas kiarostami,kanun parvaresh fekri,"farhad kheradmand, buba bayour, hocine rifahi, ferhendeh feydi, mahrem feydi, bahrovz aydini, ziya babai, mohamed hocinerouhi, hocine khadem, maassouma berouana, mohammad reza parvaneh, chahrbanov chefahi, youssef branki, chahine ayzen, mohamed bezdani","a director and his son return to a region damaged by the guilan earthquake, hoping to find the children who appeared in his film a few years earlier.",7.9,3542,,,,,13,21,"farhad kheradmand, buba bayour, hocine rifahi, f","erhendeh feydi, mahrem feydi, bahrovz aydini, ziya babai, mohamed hocinerouhi, hocine khadem, maassouma berouana, mohammad reza parvaneh, chahrbanov chefahi, youssef branki, chahine ayzen, mohamed bezdani"
27,tt0105898,zipperface,zipperface,1992,15/07/1992,"thriller, horror, mystery",90,usa,english,mansour pourmand,"barbara bishop, ralph lucas",shiman productions inc.,"dona adams, jonathan mandell, david clover, trisha melynkov, bruce brown, harold cannon, timothy d. lechner, richard vidan, jillian ross, rikki brando, kimberly hamilton-mansfield, laureen e. clair, mike ferraro, denise ezell, christopher dakin",lisa ryder is a young policewoman recently promoted to detective when she has her first case in tracking down and identifying a serial killer in her small california town.,2.9,272,,,,,18,14,"dona adams, jonathan mandell, david clover, trisha m","elynkov, bruce brown, harold cannon, timothy d. lechner, richard vidan, jillian ross, rikki brando, kimberly hamilton-mansfield, laureen e. clair, mike ferraro, denise ezell, christopher dakin"
28,tt0105908,hors saison,hors saison,1992,10/02/1993,"comedy, drama",95,"switzerland, germany, france",german,daniel schmid,"daniel schmid, martin suter",pierre grise productions,"sami frey, carlos devesa, ingrid caven, dieter meier, ulli lommel, andréa ferréol, arielle dombasle, maddalena fellini, maurice garrel, luísa barbosa, rosa castro andré, marisa paredes, hilde ziegler, josé pedro lisboa, béatrice stoll",the formerly great swiss hotel which valentin's family owned when he was a boy has been emptied and is about to be torn down. he revisits the magical site's empty halls and ballrooms.,6.4,109,,,,,2,,"sami frey, carlos devesa, ingrid caven, dieter meier, u","lli lommel, andréa ferréol, arielle dombasle, maddalena fellini, maurice garrel, luísa barbosa, rosa castro andré, marisa paredes, hilde ziegler, josé pedro lisboa, béatrice stoll"
29,tt0105911,le zèbre,le zèbre,1992,17/06/1992,"comedy, romance",95,france,french,jean poiret,"jean poiret, martin lamotte",lambart productions,"thierry lhermitte, caroline cellier, christian pereira, annie grégorio, françois dyrek, carine lemaire, walter allouch, brigitte chamarande, jean-marie cornille, samuel labarthe, philippe khorsand, maurice illouz, colette bergé, pierre gallon, laurent hennequin","can one ensure immortal love? hippolyte, an eccentric notary, sees his marriage to camille as his one great success. he also believes that love doesn't last, and this flummoxes him as they ...",5.9,540,,,,,6,,"thierry lhermitte, caroline cellier, christian pereir","a, annie grégorio, françois dyrek, carine lemaire, walter allouch, brigitte chamarande, jean-marie cornille, samuel labarthe, philippe khorsand, maurice illouz, colette bergé, pierre gallon, laurent hennequin"
30,tt0105915,ángel de fuego,ángel de fuego,1992,15/04/1994,drama,95,mexico,spanish,dana rotberg,,instituto mexicano de cinematografía (imcine),"evangelina sosa, roberto sosa, lilia aragón, marta aura, alejandro parodi, salvador sánchez, mercedes pascual, gina morett, farnesio de bernal, noé montealegre","in a miserable circus, a young trapeze artist seduces her father, gets pregnant and decides to have her baby, so she leaves the circus and joins a group of puppeteers who make shows from passages of the bible.",6.7,151,$ 700000,,,,6,,"evangelina sosa, roberto sosa, lilia aragón, marta aur","a, alejandro parodi, salvador sánchez, mercedes pascual, gina morett, farnesio de bernal, noé montealegre"
31,tt0105916,änglagård,änglagård,1992,21/02/1992,"comedy, drama",127,"sweden, denmark, norway",swedish,colin nutley,colin nutley,memfis film,"helena bergström, rikard wolff, sven wollter, reine brynolfsson, ernst günther, viveka seldahl, per oscarsson, tord peterson, ing-marie carlsson, peter andersson, jan mybrand, görel crona, jakob eklund, gabriella boris, johannes brost",a rural village is divided when an extraordinary couple move into a mansion.,6.3,4095,,,$ 9349741,,8,11,"helena bergström, rikard wolff, sven wollter, reine","brynolfsson, ernst günther, viveka seldahl, per oscarsson, tord peterson, ing-marie carlsson, peter andersson, jan mybrand, görel crona, jakob eklund, gabriella boris, johannes brost"
32,tt0105919,"édes emma, drága böbe - vázlatok, aktok","édes emma, drága böbe - vázlatok, aktok",1992,20/03/1992,drama,90,"hungary, germany",hungarian,istván szabó,"istván szabó, andrea vészits",mafilm audio kft.,"johanna ter steege, enikö börcsök, péter andorai, éva kerekes, ildikó bánsági, irma patkós, erzsi pásztor, hédi temessy, irén bódis, erzsébet gaál, zoltán mucsi, tamás jordán, gábor máté, olivér csendes, attila kaszás","the story shows emma's and böbe's fight for survival, for keeping their position in society which they achieved with hard work in the previous regime. they don't want to lose their place and become village girls again.",6.9,437,,,,,4,3,"johanna ter steege, enikö börcsök, péter andorai, éva","kerekes, ildikó bánsági, irma patkós, erzsi pásztor, hédi temessy, irén bódis, erzsébet gaál, zoltán mucsi, tamás jordán, gábor máté, olivér csendes, attila kaszás"
33,tt0105924,o último mergulho,o último mergulho,1992,18/09/1992,drama,88,"portugal, france",portuguese,joão césar monteiro,"joão césar monteiro, friedrich hölderlin",madragoa filmes,"fabienne babe, canto e castro, francesca prandi, rita blanco, dinis gomes, catarina lourenço, luís miguel cintra, teresa roby, andré engel, ana vaz da silva, ana paula",,6.8,222,,,,,2,1,"fabienne babe, canto e castro, francesca prandi, ri","ta blanco, dinis gomes, catarina lourenço, luís miguel cintra, teresa roby, andré engel, ana vaz da silva, ana paula"
34,tt0106238,al lupo al lupo,al lupo al lupo,1992,18/12/1992,comedy,112,italy,italian,carlo verdone,"filippo ascione, carlo verdone",cecchi gori group tiger cinematografica,"carlo verdone, sergio rubini, francesca neri, barry morse, loris paiusco, giampiero bianchi, cecilia luci, alberto marozzi, marco marciani, gillian mccutcheon, fabio corradi, stefano de angelis, giulia verdone, maría mercader, giovanni vettorazzo",three brothers searching for their father and maybe for themselves.,6.2,536,,,,,,1,"carlo verdone, sergio rubini, francesca neri, barry m","orse, loris paiusco, giampiero bianchi, cecilia luci, alberto marozzi, marco marciani, gillian mccutcheon, fabio corradi, stefano de angelis, giulia verdone, maría mercader, giovanni vettorazzo"
35,tt0106240,alex,alex,1992,07/05/1993,"drama, sport",90,"australia, new zealand",english,megan simpson huberman,"ken catran, tessa duder",isambard productions ltd.,"lauren a jackson, chris haywood, josh picker, cathy godbold, elizabeth hawthorne, bruce phillips, may lloyd, patrick smith, rima te wiata, mark wright, grant tilly, greg johnson, alison bruce, kim hanson, vicky burrett","headstrong new zealand teen alex archer trains to qualify for the 1960 rome olympics in the women's 100 freestyle. unlike the other top swimmers who train only for swimming, alex takes ...",6.3,126,,,,,5,2,"lauren a jackson, chris haywood, josh picker, cathy","godbold, elizabeth hawthorne, bruce phillips, may lloyd, patrick smith, rima te wiata, mark wright, grant tilly, greg johnson, alison bruce, kim hanson, vicky burrett"
36,tt0106258,american samurai,american samurai,1992,22/12/1992,action,94,usa,english,sam firstenberg,john corcoran,cannon pictures,"david bradley, mark dacascos, valarie trapp, rex ryon, melissa hellman, john fujioka, douvi cohen, mark warren, koby azarly, shalom avitan, baruch berkin, aryeh moskona, michael morim, misha gal, john slater","an american reporter teams up with a martial arts expert, whose half-brother is a ""yakuza""--japanese mafia--drug dealer to battle swordsmen from around the world n a turkish arena.",4.9,1686,,,,,23,18,"david bradley, mark dacascos, valarie trapp, rex ryon,","melissa hellman, john fujioka, douvi cohen, mark warren, koby azarly, shalom avitan, baruch berkin, aryeh moskona, michael morim, misha gal, john slater"
37,tt0106279,angel of fury,angel of fury,1992,24/01/1992,action,92,indonesia,"indonesian, english",ackyl anwari,"christopher mitchum, deddy armand",rapi films,"cynthia rothrock, chris barnes, peter o'brian, zainal abidin, august melasz, minati atmanegara, jureck klyne, roy marten, kiki amir, jack maland, tanaka, robby sutara, karen sukarno, hamid sopeng, eddy hansudi",a security specialist (nancy bolan) is hired to deliver a valuable computer. she is joined by her former lover who has plans of his own for the computer.,4.2,233,,,,,4,5,"cynthia rothrock, chris barnes, peter o'brian, zain","al abidin, august melasz, minati atmanegara, jureck klyne, roy marten, kiki amir, jack maland, tanaka, robby sutara, karen sukarno, hamid sopeng, eddy hansudi"
